,time,on/off,cpu,mem,hdd
369503,183,1,30000,4000.0,128
369539,184,1,30000,4000.0,128
369575,185,1,30000,4000.0,128
369611,186,1,30000,4000.0,128
369647,187,1,30000,4000.0,128
369683,188,1,30000,4000.0,128
369719,189,1,30000,4000.0,128
369755,190,1,30000,4000.0,128
369791,191,1,30000,4000.0,128
369827,192,1,30000,4000.0,128
369863,193,1,30000,4000.0,128
369899,194,1,30000,4000.0,128
369935,195,1,30000,4000.0,128
369971,196,1,30000,4000.0,128
370007,197,1,30000,4000.0,128
370043,198,1,30000,4000.0,128
370079,199,1,30000,4000.0,128
370115,200,1,30000,4000.0,128
370151,201,1,30000,4000.0,128
370187,202,1,30000,4000.0,128
370223,203,1,30000,4000.0,128
370259,204,1,30000,4000.0,128
370295,205,1,30000,4000.0,128
370331,206,1,30000,4000.0,128
370367,207,1,30000,4000.0,128
370403,208,1,0,0.0,128
370439,209,1,0,0.0,128
370475,210,1,0,0.0,128
370511,211,1,0,0.0,128
370547,212,1,0,0.0,128
370583,213,1,0,0.0,128
370619,214,1,0,0.0,128
370655,215,1,0,0.0,128
370691,216,1,0,0.0,128
370727,217,1,0,0.0,128
370763,218,1,0,0.0,128
370799,219,1,0,0.0,128
370835,220,1,0,0.0,128
370871,221,1,0,0.0,128
370907,222,1,0,0.0,128
370943,223,1,0,0.0,128
370979,224,1,0,0.0,128
371015,225,1,0,0.0,128
371051,226,1,0,0.0,128
371087,227,1,0,0.0,128
371123,228,1,0,0.0,128
371159,229,1,0,0.0,128
371195,230,1,0,0.0,128
371231,231,1,0,0.0,128
371267,232,1,0,0.0,128
371303,233,1,0,0.0,128
371339,234,1,0,0.0,128
371375,235,1,0,0.0,128
371411,236,1,0,0.0,128
371447,237,1,0,0.0,128
371483,238,1,0,0.0,128
371519,239,1,0,0.0,128
371555,240,1,0,0.0,128
371591,241,1,0,0.0,128
371627,242,1,0,0.0,128
371663,243,1,0,0.0,128
371699,244,1,0,0.0,128
371735,245,1,0,0.0,128
371771,246,1,0,0.0,128
371807,247,1,0,0.0,128
371843,248,1,0,0.0,128
371879,249,1,0,0.0,128
371915,250,1,0,0.0,128
371951,251,1,0,0.0,128
371987,252,1,0,0.0,128
372023,253,1,0,0.0,128
372059,254,1,0,0.0,128
372095,255,1,0,0.0,128
372131,256,1,0,0.0,128
372167,257,1,0,0.0,128
372203,258,1,0,0.0,128
372239,259,1,0,0.0,128
372275,260,1,0,0.0,128
372311,261,1,0,0.0,128
372347,262,1,0,0.0,128
372383,263,1,0,0.0,128
372419,264,1,0,0.0,128
372455,265,1,0,0.0,128
372491,266,1,0,0.0,128
372527,267,1,0,0.0,128
372563,268,1,0,0.0,128
372599,269,1,0,0.0,128
372635,270,1,0,0.0,128
372671,271,1,0,0.0,128
372707,272,1,0,0.0,128
372743,273,1,0,0.0,128
372779,274,1,0,0.0,128
372815,275,1,0,0.0,128
372851,276,1,0,0.0,128
372887,277,1,0,0.0,128
372923,278,1,0,0.0,128
372959,279,1,0,0.0,128
372995,280,1,0,0.0,128
373031,281,1,0,0.0,128
373067,282,1,0,0.0,128
373103,283,1,0,0.0,128
373139,284,1,0,0.0,128
373175,285,1,0,0.0,128
373211,286,1,0,0.0,128
373247,287,1,0,0.0,128
373283,288,1,0,0.0,128
373319,289,1,0,0.0,128
373355,290,1,0,0.0,128
373391,291,1,0,0.0,128
373427,292,1,0,0.0,128
373463,293,1,0,0.0,128
373499,294,1,0,0.0,128
373535,295,1,0,0.0,128
373571,296,1,0,0.0,128
373607,297,1,0,0.0,128
373643,298,1,0,0.0,128
373679,299,1,0,0.0,128
373715,300,0,0,0.0,0
373751,301,1,30000,4000.0,128
373787,302,0,0,0.0,0
373823,303,0,0,0.0,0
373859,304,0,0,0.0,0
373895,305,0,0,0.0,0
373931,306,0,0,0.0,0
373967,307,0,0,0.0,0
374003,308,0,0,0.0,0
374039,309,0,0,0.0,0
374075,310,0,0,0.0,0
374111,311,0,0,0.0,0
374147,312,0,0,0.0,0
374183,313,0,0,0.0,0
374219,314,0,0,0.0,0
374255,315,0,0,0.0,0
374291,316,0,0,0.0,0
374327,317,0,0,0.0,0
374363,318,0,0,0.0,0
374399,319,0,0,0.0,0
374435,320,0,0,0.0,0
374471,321,0,0,0.0,0
374507,322,0,0,0.0,0
374543,323,0,0,0.0,0
374579,324,0,0,0.0,0
374615,325,0,0,0.0,0
374651,326,0,0,0.0,0
374687,327,0,0,0.0,0
374723,328,0,0,0.0,0
374759,329,0,0,0.0,0
374795,330,0,0,0.0,0
374831,331,0,0,0.0,0
374867,332,0,0,0.0,0
374903,333,0,0,0.0,0
374939,334,0,0,0.0,0
374975,335,0,0,0.0,0
375011,336,0,0,0.0,0
375047,337,0,0,0.0,0
375083,338,0,0,0.0,0
375119,339,0,0,0.0,0
375155,340,0,0,0.0,0
375191,341,0,0,0.0,0
375227,342,0,0,0.0,0
375263,343,0,0,0.0,0
375299,344,0,0,0.0,0
375335,345,0,0,0.0,0
375371,346,0,0,0.0,0
375407,347,0,0,0.0,0
375443,348,0,0,0.0,0
375479,349,0,0,0.0,0
375515,350,0,0,0.0,0
375551,351,0,0,0.0,0
375587,352,0,0,0.0,0
375623,353,0,0,0.0,0
375659,354,0,0,0.0,0
375695,355,0,0,0.0,0
375731,356,0,0,0.0,0
375767,357,0,0,0.0,0
375803,358,0,0,0.0,0
375839,359,0,0,0.0,0
375875,360,0,0,0.0,0
375911,361,0,0,0.0,0
375947,362,0,0,0.0,0
375983,363,0,0,0.0,0
376019,364,0,0,0.0,0
376055,365,0,0,0.0,0
376091,366,0,0,0.0,0
376127,367,0,0,0.0,0
376163,368,0,0,0.0,0
376199,369,0,0,0.0,0
376235,370,0,0,0.0,0
376271,371,0,0,0.0,0
376307,372,0,0,0.0,0
376343,373,0,0,0.0,0
376379,374,0,0,0.0,0
376415,375,0,0,0.0,0
376451,376,0,0,0.0,0
376487,377,0,0,0.0,0
376523,378,0,0,0.0,0
376559,379,0,0,0.0,0
376595,380,0,0,0.0,0
376631,381,0,0,0.0,0
376667,382,0,0,0.0,0
376703,383,0,0,0.0,0
376739,384,0,0,0.0,0
376775,385,0,0,0.0,0
376811,386,0,0,0.0,0
376847,387,0,0,0.0,0
376883,388,0,0,0.0,0
376919,389,0,0,0.0,0
376955,390,0,0,0.0,0
376991,391,0,0,0.0,0
377027,392,0,0,0.0,0
377063,393,0,0,0.0,0
377099,394,0,0,0.0,0
377135,395,0,0,0.0,0
377171,396,0,0,0.0,0
377207,397,0,0,0.0,0
377243,398,0,0,0.0,0
377279,399,0,0,0.0,0
377315,400,0,0,0.0,0
377351,401,0,0,0.0,0
377387,402,0,0,0.0,0
377423,403,0,0,0.0,0
377459,404,0,0,0.0,0
377495,405,0,0,0.0,0
377531,406,0,0,0.0,0
377567,407,0,0,0.0,0
377603,408,0,0,0.0,0
377639,409,0,0,0.0,0
377675,410,0,0,0.0,0
377711,411,0,0,0.0,0
377747,412,0,0,0.0,0
377783,413,0,0,0.0,0
377819,414,0,0,0.0,0
377855,415,0,0,0.0,0
377891,416,0,0,0.0,0
377927,417,0,0,0.0,0
377963,418,0,0,0.0,0
377999,419,0,0,0.0,0
378035,420,0,0,0.0,0
378071,421,0,0,0.0,0
378107,422,0,0,0.0,0
378143,423,0,0,0.0,0
378179,424,0,0,0.0,0
378215,425,0,0,0.0,0
378251,426,0,0,0.0,0
378287,427,0,0,0.0,0
378323,428,0,0,0.0,0
378359,429,0,0,0.0,0
378395,430,0,0,0.0,0
378431,431,0,0,0.0,0
378467,432,0,0,0.0,0
378503,433,0,0,0.0,0
378539,434,0,0,0.0,0
378575,435,0,0,0.0,0
378611,436,0,0,0.0,0
378647,437,0,0,0.0,0
378683,438,0,0,0.0,0
378719,439,0,0,0.0,0
378755,440,0,0,0.0,0
378791,441,0,0,0.0,0
378827,442,0,0,0.0,0
378863,443,0,0,0.0,0
378899,444,0,0,0.0,0
378935,445,0,0,0.0,0
378971,446,0,0,0.0,0
379007,447,0,0,0.0,0
379043,448,0,0,0.0,0
379079,449,0,0,0.0,0
379115,450,0,0,0.0,0
379151,451,0,0,0.0,0
379187,452,0,0,0.0,0
379223,453,0,0,0.0,0
379259,454,0,0,0.0,0
379295,455,0,0,0.0,0
379331,456,0,0,0.0,0
379367,457,0,0,0.0,0
379403,458,0,0,0.0,0
379439,459,0,0,0.0,0
379475,460,0,0,0.0,0
379511,461,0,0,0.0,0
379547,462,0,0,0.0,0
379583,463,0,0,0.0,0
379619,464,0,0,0.0,0
379655,465,0,0,0.0,0
379691,466,0,0,0.0,0
379727,467,0,0,0.0,0
379763,468,0,0,0.0,0
379799,469,0,0,0.0,0
379835,470,0,0,0.0,0
379871,471,0,0,0.0,0
379907,472,0,0,0.0,0
379943,473,0,0,0.0,0
379979,474,0,0,0.0,0
380015,475,0,0,0.0,0
380051,476,0,0,0.0,0
380087,477,0,0,0.0,0
380123,478,0,0,0.0,0
380159,479,0,0,0.0,0
380195,480,0,0,0.0,0
380231,481,0,0,0.0,0
380267,482,0,0,0.0,0
380303,483,0,0,0.0,0
380339,484,0,0,0.0,0
380375,485,0,0,0.0,0
380411,486,0,0,0.0,0
380447,487,0,0,0.0,0
380483,488,0,0,0.0,0
380519,489,0,0,0.0,0
380555,490,0,0,0.0,0
380591,491,0,0,0.0,0
380627,492,0,0,0.0,0
380663,493,0,0,0.0,0
380699,494,0,0,0.0,0
380735,495,0,0,0.0,0
380771,496,0,0,0.0,0
380807,497,0,0,0.0,0
380843,498,0,0,0.0,0
380879,499,0,0,0.0,0
380915,500,0,0,0.0,0
380951,501,0,0,0.0,0
380987,502,0,0,0.0,0
381023,503,0,0,0.0,0
381059,504,0,0,0.0,0
381095,505,0,0,0.0,0
381131,506,0,0,0.0,0
381167,507,0,0,0.0,0
381203,508,0,0,0.0,0
381239,509,0,0,0.0,0
381275,510,0,0,0.0,0
381311,511,0,0,0.0,0
381347,512,0,0,0.0,0
381383,513,0,0,0.0,0
381419,514,0,0,0.0,0
381455,515,0,0,0.0,0
381491,516,0,0,0.0,0
381527,517,0,0,0.0,0
381563,518,0,0,0.0,0
381599,519,0,0,0.0,0
381635,520,0,0,0.0,0
381671,521,0,0,0.0,0
381707,522,0,0,0.0,0
381743,523,0,0,0.0,0
381779,524,0,0,0.0,0
381815,525,0,0,0.0,0
381851,526,0,0,0.0,0
381887,527,0,0,0.0,0
381923,528,0,0,0.0,0
381959,529,0,0,0.0,0
381995,530,0,0,0.0,0
382031,531,0,0,0.0,0
382067,532,0,0,0.0,0
382103,533,0,0,0.0,0
382139,534,0,0,0.0,0
382175,535,0,0,0.0,0
382211,536,0,0,0.0,0
382247,537,0,0,0.0,0
382283,538,0,0,0.0,0
382319,539,0,0,0.0,0
382355,540,0,0,0.0,0
382391,541,0,0,0.0,0
382427,542,0,0,0.0,0
382463,543,0,0,0.0,0
382499,544,0,0,0.0,0
382535,545,0,0,0.0,0
382571,546,0,0,0.0,0
382607,547,0,0,0.0,0
382643,548,0,0,0.0,0
382679,549,0,0,0.0,0
382715,550,0,0,0.0,0
382751,551,0,0,0.0,0
382787,552,0,0,0.0,0
382823,553,0,0,0.0,0
382859,554,0,0,0.0,0
382895,555,0,0,0.0,0
382931,556,0,0,0.0,0
382967,557,0,0,0.0,0
383003,558,0,0,0.0,0
383039,559,0,0,0.0,0
383075,560,0,0,0.0,0
383111,561,0,0,0.0,0
383147,562,0,0,0.0,0
383183,563,0,0,0.0,0
383219,564,0,0,0.0,0
383255,565,0,0,0.0,0
383291,566,0,0,0.0,0
383327,567,0,0,0.0,0
383363,568,0,0,0.0,0
383399,569,0,0,0.0,0
383435,570,0,0,0.0,0
383471,571,0,0,0.0,0
383507,572,0,0,0.0,0
383543,573,0,0,0.0,0
383579,574,0,0,0.0,0
383615,575,0,0,0.0,0
383651,576,0,0,0.0,0
383687,577,0,0,0.0,0
383723,578,0,0,0.0,0
383759,579,0,0,0.0,0
383795,580,0,0,0.0,0
383831,581,0,0,0.0,0
383867,582,0,0,0.0,0
383903,583,0,0,0.0,0
383939,584,0,0,0.0,0
383975,585,0,0,0.0,0
384011,586,0,0,0.0,0
384047,587,0,0,0.0,0
384083,588,0,0,0.0,0
384119,589,0,0,0.0,0
384155,590,0,0,0.0,0
384191,591,0,0,0.0,0
384227,592,0,0,0.0,0
384263,593,0,0,0.0,0
384299,594,0,0,0.0,0
384335,595,0,0,0.0,0
384371,596,0,0,0.0,0
384407,597,0,0,0.0,0
384443,598,0,0,0.0,0
384479,599,0,0,0.0,0
384515,600,0,0,0.0,0
384551,601,0,0,0.0,0
384587,602,0,0,0.0,0
384623,603,0,0,0.0,0
384659,604,0,0,0.0,0
384695,605,0,0,0.0,0
384731,606,0,0,0.0,0
384767,607,0,0,0.0,0
384803,608,0,0,0.0,0
384839,609,0,0,0.0,0
384875,610,0,0,0.0,0
384911,611,0,0,0.0,0
384947,612,0,0,0.0,0
384983,613,0,0,0.0,0
385019,614,0,0,0.0,0
385055,615,0,0,0.0,0
385091,616,0,0,0.0,0
385127,617,0,0,0.0,0
385163,618,0,0,0.0,0
385199,619,0,0,0.0,0
385235,620,0,0,0.0,0
385271,621,0,0,0.0,0
385307,622,0,0,0.0,0
385343,623,0,0,0.0,0
385379,624,0,0,0.0,0
385415,625,0,0,0.0,0
385451,626,0,0,0.0,0
385487,627,0,0,0.0,0
385523,628,0,0,0.0,0
385559,629,0,0,0.0,0
385595,630,0,0,0.0,0
385631,631,0,0,0.0,0
385667,632,0,0,0.0,0
385703,633,0,0,0.0,0
385739,634,0,0,0.0,0
385775,635,0,0,0.0,0
385811,636,0,0,0.0,0
385847,637,0,0,0.0,0
385883,638,0,0,0.0,0
385919,639,0,0,0.0,0
385955,640,0,0,0.0,0
385991,641,0,0,0.0,0
386027,642,0,0,0.0,0
386063,643,0,0,0.0,0
386099,644,0,0,0.0,0
386135,645,0,0,0.0,0
386171,646,0,0,0.0,0
386207,647,0,0,0.0,0
386243,648,0,0,0.0,0
386279,649,0,0,0.0,0
386315,650,0,0,0.0,0
386351,651,0,0,0.0,0
386387,652,0,0,0.0,0
386423,653,0,0,0.0,0
386459,654,0,0,0.0,0
386495,655,0,0,0.0,0
386531,656,0,0,0.0,0
386567,657,0,0,0.0,0
386603,658,0,0,0.0,0
386639,659,0,0,0.0,0
386675,660,0,0,0.0,0
386711,661,0,0,0.0,0
386747,662,0,0,0.0,0
386783,663,0,0,0.0,0
386819,664,0,0,0.0,0
386855,665,0,0,0.0,0
386891,666,0,0,0.0,0
386927,667,0,0,0.0,0
386963,668,0,0,0.0,0
386999,669,0,0,0.0,0
387035,670,0,0,0.0,0
387071,671,0,0,0.0,0
387107,672,0,0,0.0,0
387143,673,0,0,0.0,0
387179,674,0,0,0.0,0
387215,675,0,0,0.0,0
387251,676,0,0,0.0,0
387287,677,0,0,0.0,0
387323,678,0,0,0.0,0
387359,679,0,0,0.0,0
387395,680,0,0,0.0,0
387431,681,0,0,0.0,0
387467,682,0,0,0.0,0
387503,683,0,0,0.0,0
387539,684,0,0,0.0,0
387575,685,0,0,0.0,0
387611,686,0,0,0.0,0
387647,687,0,0,0.0,0
387683,688,0,0,0.0,0
387719,689,0,0,0.0,0
387755,690,0,0,0.0,0
387791,691,0,0,0.0,0
387827,692,0,0,0.0,0
387863,693,0,0,0.0,0
387899,694,0,0,0.0,0
387935,695,0,0,0.0,0
387971,696,0,0,0.0,0
388007,697,0,0,0.0,0
388043,698,0,0,0.0,0
388079,699,0,0,0.0,0
388115,700,0,0,0.0,0
388151,701,0,0,0.0,0
388187,702,0,0,0.0,0
388223,703,0,0,0.0,0
388259,704,0,0,0.0,0
388295,705,0,0,0.0,0
388331,706,0,0,0.0,0
388367,707,0,0,0.0,0
388403,708,0,0,0.0,0
388439,709,0,0,0.0,0
388475,710,0,0,0.0,0
388511,711,0,0,0.0,0
388547,712,0,0,0.0,0
388583,713,0,0,0.0,0
388619,714,0,0,0.0,0
388655,715,0,0,0.0,0
388691,716,0,0,0.0,0
388727,717,0,0,0.0,0
388763,718,0,0,0.0,0
388799,719,0,0,0.0,0
388835,720,0,0,0.0,0
388871,721,0,0,0.0,0
388907,722,0,0,0.0,0
388943,723,0,0,0.0,0
388979,724,0,0,0.0,0
389015,725,0,0,0.0,0
389051,726,0,0,0.0,0
389087,727,0,0,0.0,0
389123,728,0,0,0.0,0
389159,729,0,0,0.0,0
389195,730,0,0,0.0,0
389231,731,0,0,0.0,0
389267,732,0,0,0.0,0
389303,733,0,0,0.0,0
389339,734,0,0,0.0,0
389375,735,0,0,0.0,0
389411,736,0,0,0.0,0
389447,737,0,0,0.0,0
389483,738,0,0,0.0,0
389519,739,0,0,0.0,0
389555,740,0,0,0.0,0
389591,741,0,0,0.0,0
389627,742,0,0,0.0,0
389663,743,0,0,0.0,0
389699,744,0,0,0.0,0
389735,745,0,0,0.0,0
389771,746,0,0,0.0,0
389807,747,0,0,0.0,0
389843,748,0,0,0.0,0
389879,749,0,0,0.0,0
389915,750,0,0,0.0,0
389951,751,0,0,0.0,0
389987,752,0,0,0.0,0
390023,753,0,0,0.0,0
390059,754,0,0,0.0,0
390095,755,0,0,0.0,0
390131,756,0,0,0.0,0
390167,757,0,0,0.0,0
390203,758,0,0,0.0,0
390239,759,0,0,0.0,0
390275,760,0,0,0.0,0
390311,761,0,0,0.0,0
390347,762,0,0,0.0,0
390383,763,0,0,0.0,0
390419,764,0,0,0.0,0
390455,765,0,0,0.0,0
390491,766,0,0,0.0,0
390527,767,0,0,0.0,0
390563,768,0,0,0.0,0
390599,769,0,0,0.0,0
390635,770,0,0,0.0,0
390671,771,0,0,0.0,0
390707,772,0,0,0.0,0
390743,773,0,0,0.0,0
390779,774,0,0,0.0,0
390815,775,0,0,0.0,0
390851,776,0,0,0.0,0
390887,777,0,0,0.0,0
390923,778,0,0,0.0,0
390959,779,0,0,0.0,0
390995,780,0,0,0.0,0
391031,781,0,0,0.0,0
391067,782,0,0,0.0,0
391103,783,0,0,0.0,0
391139,784,0,0,0.0,0
391175,785,0,0,0.0,0
391211,786,0,0,0.0,0
391247,787,0,0,0.0,0
391283,788,0,0,0.0,0
391319,789,0,0,0.0,0
391355,790,0,0,0.0,0
391391,791,0,0,0.0,0
391427,792,0,0,0.0,0
391463,793,0,0,0.0,0
391499,794,0,0,0.0,0
391535,795,0,0,0.0,0
391571,796,0,0,0.0,0
391607,797,0,0,0.0,0
391643,798,0,0,0.0,0
391679,799,0,0,0.0,0
391715,800,0,0,0.0,0
391751,801,0,0,0.0,0
391787,802,0,0,0.0,0
391823,803,0,0,0.0,0
391859,804,0,0,0.0,0
391895,805,0,0,0.0,0
391931,806,0,0,0.0,0
391967,807,0,0,0.0,0
392003,808,0,0,0.0,0
392039,809,0,0,0.0,0
392075,810,0,0,0.0,0
392111,811,0,0,0.0,0
392147,812,0,0,0.0,0
392183,813,0,0,0.0,0
392219,814,0,0,0.0,0
392255,815,0,0,0.0,0
392291,816,0,0,0.0,0
392327,817,0,0,0.0,0
392363,818,0,0,0.0,0
392399,819,0,0,0.0,0
392435,820,0,0,0.0,0
392471,821,0,0,0.0,0
392507,822,0,0,0.0,0
392543,823,0,0,0.0,0
392579,824,0,0,0.0,0
392615,825,0,0,0.0,0
392651,826,0,0,0.0,0
392687,827,0,0,0.0,0
392723,828,0,0,0.0,0
392759,829,0,0,0.0,0
392795,830,0,0,0.0,0
392831,831,0,0,0.0,0
392867,832,0,0,0.0,0
392903,833,0,0,0.0,0
392939,834,0,0,0.0,0
392975,835,0,0,0.0,0
393011,836,0,0,0.0,0
393047,837,0,0,0.0,0
393083,838,0,0,0.0,0
393119,839,0,0,0.0,0
393155,840,0,0,0.0,0
393191,841,0,0,0.0,0
393227,842,0,0,0.0,0
393263,843,0,0,0.0,0
393299,844,0,0,0.0,0
393335,845,0,0,0.0,0
393371,846,0,0,0.0,0
393407,847,0,0,0.0,0
393443,848,0,0,0.0,0
393479,849,0,0,0.0,0
393515,850,0,0,0.0,0
393551,851,0,0,0.0,0
393587,852,0,0,0.0,0
393623,853,0,0,0.0,0
393659,854,0,0,0.0,0
393695,855,0,0,0.0,0
393731,856,0,0,0.0,0
393767,857,0,0,0.0,0
393803,858,0,0,0.0,0
393839,859,0,0,0.0,0
393875,860,0,0,0.0,0
393911,861,0,0,0.0,0
393947,862,0,0,0.0,0
393983,863,0,0,0.0,0
394019,864,0,0,0.0,0
394055,865,0,0,0.0,0
394091,866,0,0,0.0,0
394127,867,0,0,0.0,0
394163,868,0,0,0.0,0
394199,869,0,0,0.0,0
394235,870,0,0,0.0,0
394271,871,0,0,0.0,0
394307,872,0,0,0.0,0
394343,873,0,0,0.0,0
394379,874,0,0,0.0,0
394415,875,0,0,0.0,0
394451,876,0,0,0.0,0
394487,877,0,0,0.0,0
394523,878,0,0,0.0,0
394559,879,0,0,0.0,0
394595,880,0,0,0.0,0
394631,881,0,0,0.0,0
394667,882,0,0,0.0,0
394703,883,0,0,0.0,0
394739,884,0,0,0.0,0
394775,885,0,0,0.0,0
394811,886,0,0,0.0,0
394847,887,0,0,0.0,0
394883,888,0,0,0.0,0
394919,889,0,0,0.0,0
394955,890,0,0,0.0,0
394991,891,0,0,0.0,0
395027,892,0,0,0.0,0
395063,893,0,0,0.0,0
395099,894,0,0,0.0,0
395135,895,0,0,0.0,0
395171,896,0,0,0.0,0
395207,897,0,0,0.0,0
395243,898,0,0,0.0,0
395279,899,0,0,0.0,0
395315,900,0,0,0.0,0
395351,901,0,0,0.0,0
395387,902,0,0,0.0,0
395423,903,0,0,0.0,0
395459,904,0,0,0.0,0
395495,905,0,0,0.0,0
395531,906,0,0,0.0,0
395567,907,0,0,0.0,0
395603,908,0,0,0.0,0
395639,909,0,0,0.0,0
395675,910,0,0,0.0,0
395711,911,0,0,0.0,0
395747,912,0,0,0.0,0
395783,913,0,0,0.0,0
395819,914,0,0,0.0,0
395855,915,0,0,0.0,0
395891,916,0,0,0.0,0
395927,917,0,0,0.0,0
395963,918,0,0,0.0,0
395999,919,0,0,0.0,0
396035,920,0,0,0.0,0
396071,921,0,0,0.0,0
396107,922,0,0,0.0,0
396143,923,0,0,0.0,0
396179,924,0,0,0.0,0
396215,925,0,0,0.0,0
396251,926,0,0,0.0,0
396287,927,0,0,0.0,0
396323,928,0,0,0.0,0
396359,929,0,0,0.0,0
396395,930,0,0,0.0,0
396431,931,0,0,0.0,0
396467,932,0,0,0.0,0
396503,933,0,0,0.0,0
396539,934,0,0,0.0,0
396575,935,0,0,0.0,0
396611,936,0,0,0.0,0
396647,937,0,0,0.0,0
396683,938,0,0,0.0,0
396719,939,0,0,0.0,0
396755,940,0,0,0.0,0
396791,941,0,0,0.0,0
396827,942,0,0,0.0,0
396863,943,0,0,0.0,0
396899,944,0,0,0.0,0
396935,945,0,0,0.0,0
396971,946,0,0,0.0,0
397007,947,0,0,0.0,0
397043,948,0,0,0.0,0
397079,949,0,0,0.0,0
397115,950,0,0,0.0,0
397151,951,0,0,0.0,0
397187,952,0,0,0.0,0
397223,953,0,0,0.0,0
397259,954,0,0,0.0,0
397295,955,0,0,0.0,0
397331,956,0,0,0.0,0
397367,957,0,0,0.0,0
397403,958,0,0,0.0,0
397439,959,0,0,0.0,0
397475,960,0,0,0.0,0
397511,961,0,0,0.0,0
397547,962,0,0,0.0,0
397583,963,0,0,0.0,0
397619,964,0,0,0.0,0
397655,965,0,0,0.0,0
397691,966,0,0,0.0,0
397727,967,0,0,0.0,0
397763,968,0,0,0.0,0
397799,969,0,0,0.0,0
397835,970,0,0,0.0,0
397871,971,0,0,0.0,0
397907,972,0,0,0.0,0
397943,973,0,0,0.0,0
397979,974,0,0,0.0,0
398015,975,0,0,0.0,0
398051,976,0,0,0.0,0
398087,977,0,0,0.0,0
398123,978,0,0,0.0,0
398159,979,0,0,0.0,0
398195,980,0,0,0.0,0
398231,981,0,0,0.0,0
398267,982,0,0,0.0,0
398303,983,0,0,0.0,0
398339,984,0,0,0.0,0
398375,985,0,0,0.0,0
398411,986,0,0,0.0,0
398447,987,0,0,0.0,0
398483,988,0,0,0.0,0
398519,989,0,0,0.0,0
398555,990,0,0,0.0,0
398591,991,0,0,0.0,0
398627,992,0,0,0.0,0
398663,993,0,0,0.0,0
398699,994,0,0,0.0,0
398735,995,0,0,0.0,0
398771,996,0,0,0.0,0
398807,997,0,0,0.0,0
398843,998,0,0,0.0,0
398879,999,0,0,0.0,0
398915,1000,0,0,0.0,0
398951,1001,0,0,0.0,0
398987,1002,0,0,0.0,0
399023,1003,0,0,0.0,0
399059,1004,0,0,0.0,0
399095,1005,0,0,0.0,0
399131,1006,0,0,0.0,0
399167,1007,0,0,0.0,0
399203,1008,0,0,0.0,0
399239,1009,0,0,0.0,0
399275,1010,0,0,0.0,0
399311,1011,0,0,0.0,0
399347,1012,0,0,0.0,0
399383,1013,0,0,0.0,0
399419,1014,0,0,0.0,0
399455,1015,0,0,0.0,0
399491,1016,0,0,0.0,0
399527,1017,0,0,0.0,0
399563,1018,0,0,0.0,0
399599,1019,0,0,0.0,0
399635,1020,0,0,0.0,0
399671,1021,0,0,0.0,0
399707,1022,0,0,0.0,0
399743,1023,0,0,0.0,0
399779,1024,0,0,0.0,0
399815,1025,0,0,0.0,0
399851,1026,0,0,0.0,0
399887,1027,0,0,0.0,0
399923,1028,0,0,0.0,0
399959,1029,0,0,0.0,0
399995,1030,0,0,0.0,0
400031,1031,0,0,0.0,0
400067,1032,0,0,0.0,0
400103,1033,0,0,0.0,0
400139,1034,0,0,0.0,0
400175,1035,0,0,0.0,0
400211,1036,0,0,0.0,0
400247,1037,0,0,0.0,0
400283,1038,0,0,0.0,0
400319,1039,0,0,0.0,0
400355,1040,0,0,0.0,0
400391,1041,0,0,0.0,0
400427,1042,0,0,0.0,0
400463,1043,0,0,0.0,0
400499,1044,0,0,0.0,0
400535,1045,0,0,0.0,0
400571,1046,0,0,0.0,0
400607,1047,0,0,0.0,0
400643,1048,0,0,0.0,0
400679,1049,0,0,0.0,0
400715,1050,0,0,0.0,0
400751,1051,0,0,0.0,0
400787,1052,0,0,0.0,0
400823,1053,0,0,0.0,0
400859,1054,0,0,0.0,0
400895,1055,0,0,0.0,0
400931,1056,0,0,0.0,0
400967,1057,0,0,0.0,0
401003,1058,0,0,0.0,0
401039,1059,0,0,0.0,0
401075,1060,0,0,0.0,0
401111,1061,0,0,0.0,0
401147,1062,0,0,0.0,0
401183,1063,0,0,0.0,0
401219,1064,0,0,0.0,0
401255,1065,0,0,0.0,0
401291,1066,0,0,0.0,0
401327,1067,0,0,0.0,0
401363,1068,0,0,0.0,0
401399,1069,0,0,0.0,0
401435,1070,0,0,0.0,0
401471,1071,0,0,0.0,0
401507,1072,0,0,0.0,0
401543,1073,0,0,0.0,0
401579,1074,0,0,0.0,0
401615,1075,0,0,0.0,0
401651,1076,0,0,0.0,0
401687,1077,0,0,0.0,0
401723,1078,0,0,0.0,0
401759,1079,0,0,0.0,0
401795,1080,0,0,0.0,0
401831,1081,0,0,0.0,0
401867,1082,0,0,0.0,0
401903,1083,0,0,0.0,0
401939,1084,0,0,0.0,0
401975,1085,0,0,0.0,0
402011,1086,0,0,0.0,0
402047,1087,0,0,0.0,0
402083,1088,0,0,0.0,0
402119,1089,0,0,0.0,0
402155,1090,0,0,0.0,0
402191,1091,0,0,0.0,0
402227,1092,0,0,0.0,0
402263,1093,0,0,0.0,0
402299,1094,0,0,0.0,0
402335,1095,0,0,0.0,0
402371,1096,0,0,0.0,0
402407,1097,0,0,0.0,0
402443,1098,0,0,0.0,0
402479,1099,0,0,0.0,0
402515,1100,0,0,0.0,0
402551,1101,0,0,0.0,0
402587,1102,0,0,0.0,0
402623,1103,0,0,0.0,0
